Date,price,high_yield,dollar_index,krw,tnx,organization,foreigner,china,america,wti
2019-09-17,43300.0,3.81,98.260002,1190.859985,1.812,68299.0,-37153.0,2978.12,3005.7,59.34
2019-09-18,43650.0,3.82,98.599998,1190.859985,1.786,81789.0,86179.0,2985.66,3006.7,58.11
2019-09-19,43200.0,3.77,98.269997,1190.859985,1.774,-149054.0,237468.0,2999.28,3006.8,58.13
2019-09-20,44050.0,3.81,98.510002,1190.859985,1.755,10706.0,231777.0,3006.45,2992.1,58.09
2019-09-23,42250.0,3.84,98.599998,1190.859985,1.708,85732.0,-79163.0,2977.08,2991.8,58.64
2019-09-24,42500.0,3.90,98.339996,1190.859985,1.635,355124.0,-216890.0,2985.34,2966.6,57.29
2019-09-25,39850.0,3.91,99.040001,1190.859985,1.732,233836.0,-492700.0,2955.43,2984.9,56.49
2019-09-26,39500.0,3.95,99.209999,1190.859985,1.685,-204009.0,127571.0,2929.09,2977.6,56.41
2019-09-27,39350.0,3.99,99.110001,1190.859985,1.675,-224035.0,44375.0,2932.17,2961.8,55.91
2019-09-30,39800.0,4.02,99.379997,1190.859985,1.675,73069.0,-14196.0,2905.19,2976.7,54.07
2019-10-01,39900.0,4.08,99.129997,1190.859985,1.644,287445.0,-134212.0,2905.19,2940.3,53.62
2019-10-02,39700.0,4.28,99.040001,1190.859985,1.596,-395644.0,-88748.0,2905.19,2887.6,52.64
2019-10-04,39400.0,4.38,98.809998,1190.859985,1.515,38788.0,-167236.0,2905.19,2952.0,52.81
2019-10-07,40800.0,4.31,98.989998,1190.859985,1.553,68459.0,-24756.0,2905.19,2938.8,52.75
2019-10-08,41000.0,4.39,99.139999,1195.76001,1.537,357231.0,-42586.0,2913.57,2893.1,52.63
2019-10-10,40250.0,4.26,98.709999,1196.780029,1.658,-65097.0,-156734.0,2947.71,2938.1,53.55
2019-10-11,40600.0,4.10,98.300003,1188.810059,1.752,116868.0,24407.0,2973.66,2970.3,54.7
2019-10-14,41700.0,4.08,98.449997,1182.48999,1.733,243689.0,13148.0,3007.88,2966.1,53.59
2019-10-15,41200.0,4.01,98.290001,1182.300049,1.771,9689.0,-44629.0,2991.05,2995.7,52.81
2019-10-16,41750.0,4.01,98.010002,1183.930054,1.748,136942.0,8933.0,2978.71,2989.7,53.36
2019-10-17,41900.0,4.00,97.610001,1184.829956,1.757,142366.0,-171017.0,2977.33,2997.9,53.93
2019-10-18,42150.0,4.02,97.279999,1177.27002,1.747,-53561.0,-173832.0,2938.14,2986.2,53.78
2019-10-21,41700.0,3.98,97.33000200000001,1178.079956,1.792,123412.0,-197570.0,2939.62,3006.7,53.31
2019-10-22,42050.0,3.99,97.529999,1171.400024,1.768,517435.0,47169.0,2954.38,2996.0,54.16
2019-10-23,41600.0,3.98,97.470001,1171.26001,1.759,-159960.0,126011.0,2941.62,3004.5,55.97
2019-10-24,42000.0,3.96,97.629997,1169.699951,1.766,-8745.0,137330.0,2940.92,3010.3,56.23
2019-10-25,41100.0,3.89,97.83000200000001,1174.25,1.801,58354.0,38442.0,2954.93,3022.6,56.66
2019-10-28,44800.0,3.85,97.760002,1170.819946,1.853,131331.0,-53378.0,2980.05,3039.4,55.81
2019-10-29,44250.0,3.86,97.690002,1166.76001,1.835,179082.0,-210253.0,2954.18,3036.9,55.54
2019-10-30,44150.0,3.96,97.650002,1165.75,1.798,-297522.0,81354.0,2939.32,3046.8,55.06
2019-10-31,44350.0,4.15,97.349998,1163.699951,1.691,132864.0,-22486.0,2929.06,3037.6,54.18
2019-11-01,44750.0,4.09,97.239998,1168.550049,1.728,-121712.0,144678.0,2958.2,3066.9,56.2
2019-11-04,47100.0,3.99,97.510002,1163.800049,1.786,476629.0,77101.0,2975.49,3078.3,56.54
2019-11-05,46000.0,3.97,97.980003,1161.810059,1.866,-121582.0,322309.0,2991.56,3074.6,57.23
2019-11-06,44700.0,4.02,97.949997,1155.199951,1.814,-249648.0,240929.0,2978.6,3076.8,56.35
2019-11-07,44100.0,3.96,98.139999,1160.079956,1.926,15144.0,-116771.0,2978.71,3085.2,57.15
2019-11-08,46050.0,4.00,98.349998,1158.599976,1.933,51902.0,-117392.0,2964.18,3093.1,57.24
2019-11-11,47150.0,3.99,98.199997,1158.599976,1.943,117936.0,-276876.0,2909.97,3087.0,56.86
2019-11-12,45400.0,4.00,98.309998,1163.900024,1.909,-1603.0,-63164.0,2914.82,3091.8,56.8
2019-11-13,45200.0,4.05,98.370003,1164.949951,1.87,-198197.0,-93566.0,2905.24,3094.0,57.12
2019-11-14,45450.0,4.08,98.160004,1169.859985,1.815,264594.0,-253505.0,2909.87,3096.6,56.77
2019-11-15,45250.0,4.06,98.0,1167.52002,1.834,879619.0,-199350.0,2891.34,3120.5,57.72
2019-11-18,44950.0,4.09,97.790001,1162.329956,1.808,6877.0,-111595.0,2909.2,3122.0,57.05
2019-11-19,45800.0,4.12,97.860001,1165.689941,1.786,-148210.0,-12213.0,2933.99,3120.2,55.21
2019-11-20,45050.0,4.18,97.93,1165.819946,1.738,-175888.0,-298484.0,2911.05,3108.5,57.11
2019-11-21,45100.0,4.17,97.989998,1168.26001,1.772,267905.0,-565521.0,2903.64,3103.5,58.58
2019-11-22,46050.0,4.13,98.269997,1175.22998,1.774,117398.0,-226489.0,2885.29,3110.3,57.77
2019-11-25,46450.0,4.08,98.32,1179.48999,1.764,360686.0,-236137.0,2906.17,3133.6,58.01
2019-11-26,45950.0,4.05,98.25,1172.410034,1.74,768866.0,-857959.0,2907.06,3140.5,58.41
2019-11-27,46300.0,3.99,98.410004,1172.599976,1.767,71559.0,-165752.0,2903.19,3153.6,58.11
2019-11-28,46050.0,3.99,98.410004,1175.359985,1.767,75453.0,-150141.0,2889.69,3151.1,58.08
2019-11-29,47450.0,4.01,98.410004,1177.01001,1.767,91157.0,-611475.0,2871.98,3141.0,55.17
2019-12-02,48500.0,4.03,97.860001,1181.469971,1.836,407220.0,-505369.0,2875.81,3113.9,55.96
2019-12-03,47650.0,4.14,97.739998,1183.790039,1.709,161127.0,-291826.0,2884.7,3093.2,56.1
2019-12-04,46100.0,4.02,97.650002,1187.630005,1.781,117479.0,-434395.0,2878.12,3112.8,58.43
2019-12-05,46150.0,4.00,97.410004,1189.459961,1.797,191068.0,-297297.0,2899.47,3117.4,58.43
2019-12-06,45350.0,3.89,97.699997,1187.97998,1.842,247526.0,-12813.0,2912.01,3145.9,59.2
2019-12-09,44850.0,3.88,97.639999,1186.109985,1.829,222153.0,-190276.0,2914.48,3136.0,59.02
2019-12-10,45350.0,3.84,97.410004,1188.680054,1.833,240766.0,-152988.0,2917.32,3132.5,59.24
2019-12-11,45700.0,3.83,97.160004,1189.069946,1.79,169975.0,-61644.0,2924.42,3141.6,58.76
2019-12-12,46250.0,3.70,97.400002,1187.930054,1.897,311987.0,580018.0,2915.7,3168.6,59.18
2019-12-13,47100.0,3.71,97.16999799999999,1169.589966,1.819,610736.0,398462.0,2967.68,3168.8,60.07
2019-12-16,47450.0,3.62,97.07,1172.530029,1.892,1045976.0,-860346.0,2984.39,3191.4,60.21
2019-12-17,48800.0,3.58,97.209999,1167.459961,1.889,267009.0,283460.0,3022.42,3192.5,60.94
2019-12-18,47400.0,3.51,97.410004,1162.780029,1.924,-234580.0,275845.0,3017.04,3191.1,60.93
2019-12-19,48200.0,3.54,97.41999799999999,1164.359985,1.908,-6621.0,140511.0,3017.07,3205.4,61.22
2019-12-20,49250.0,3.53,97.709999,1161.060059,1.917,403810.0,-86349.0,3004.94,3221.2,60.44
2019-12-23,49300.0,3.52,97.660004,1159.300049,1.935,805245.0,-499196.0,2962.75,3224.0,60.52
2019-12-24,49900.0,3.53,97.660004,1161.569946,1.935,438771.0,-372070.0,2982.68,3223.4,61.11
2019-12-26,49750.0,3.53,97.589996,1159.75,1.905,473861.0,-46583.0,3007.35,3239.9,61.68
2019-12-27,50500.0,3.56,96.91999799999999,1161.199951,1.874,-247565.0,96877.0,3005.04,3240.0,61.72
2019-12-30,51000.0,3.60,96.739998,1160.680054,1.895,268217.0,-393254.0,3040.02,3221.3,61.68
2020-01-02,50600.0,3.56,96.849998,1153.969971,1.882,-596951.0,29963.0,3085.2,3257.9,61.18
2020-01-03,49850.0,3.61,96.839996,1157.150024,1.788,-655103.0,376652.0,3083.79,3234.9,63.05
2020-01-06,50700.0,3.57,96.66999799999999,1165.849976,1.811,-368993.0,124847.0,3083.41,3246.3,63.27
2020-01-07,52200.0,3.54,96.980003,1167.420044,1.827,-21443.0,199858.0,3104.8,3237.2,62.7
2020-01-08,51300.0,3.50,97.300003,1166.459961,1.874,-330171.0,292515.0,3066.89,3253.1,59.61
2020-01-09,51800.0,3.49,97.449997,1161.26001,1.858,-224873.0,107437.0,3094.88,3274.7,59.56
2020-01-10,51200.0,3.48,97.360001,1157.810059,1.825,-341062.0,380336.0,3092.29,3265.4,59.04
2020-01-13,52300.0,3.48,97.349998,1156.930054,1.848,-240848.0,303148.0,3115.57,3288.1,58.08
2020-01-14,52300.0,3.45,97.370003,1153.939941,1.818,-544613.0,390755.0,3106.82,3283.1,58.23
2020-01-15,51300.0,3.44,97.230003,1157.050049,1.788,-299274.0,-59182.0,3090.04,3289.3,57.81
2020-01-16,51600.0,3.42,97.32,1156.780029,1.809,-322720.0,104305.0,3074.08,3316.8,58.52
2020-01-17,50600.0,3.39,97.610001,1158.77002,1.836,-319912.0,103515.0,3075.5,3329.6,58.54
2020-01-20,51400.0,3.38,97.610001,1160.359985,1.836,-456856.0,491245.0,3095.79,3322.9,58.73
2020-01-21,52100.0,3.47,97.529999,1157.569946,1.769,-323266.0,-87779.0,3052.14,3320.8,58.34
2020-01-22,54600.0,3.49,97.529999,1168.73999,1.769,286888.0,-53520.0,3060.75,3321.8,56.74
2020-01-23,54500.0,3.58,97.690002,1163.72998,1.74,-606925.0,-25345.0,2976.53,3325.5,55.59
2020-01-28,53400.0,3.86,98.019997,1176.72998,1.641,-181606.0,-597274.0,2976.53,3276.2,53.48
2020-01-29,52300.0,3.83,97.989998,1174.280029,1.594,-520275.0,97406.0,2976.53,3273.4,53.33
2020-01-30,53700.0,3.95,97.870003,1178.079956,1.558,-510534.0,-286065.0,2976.53,3283.7,52.14
2020-01-31,52100.0,4.03,97.389999,1187.119995,1.52,136834.0,-432488.0,2976.53,3225.5,51.56
2020-02-03,53900.0,3.97,97.800003,1194.869995,1.52,201451.0,-360910.0,2746.61,3248.9,50.11
2020-02-04,58000.0,3.85,97.959999,1189.359985,1.603,-680518.0,429728.0,2783.29,3297.6,49.61
2020-02-05,58900.0,3.75,98.269997,1182.47998,1.649,-936102.0,430716.0,2818.09,3334.7,50.75
2020-02-06,57300.0,3.70,98.5,1183.459961,1.644,507622.0,188709.0,2866.51,3345.8,50.95
2020-02-07,56400.0,3.75,98.68,1184.25,1.578,-438137.0,16255.0,2875.96,3327.7,50.32
2020-02-10,55900.0,3.75,98.83000200000001,1191.089966,1.547,-173273.0,-306424.0,2890.49,3352.1,49.57
2020-02-11,58900.0,3.65,98.720001,1185.630005,1.59,329189.0,-71098.0,2901.67,3357.8,49.94
2020-02-12,56200.0,3.59,99.050003,1180.719971,1.63,122966.0,-198472.0,2926.9,3379.4,51.17
2020-02-13,56000.0,3.57,99.07,1177.959961,1.617,-411356.0,337352.0,2906.07,3373.9,51.42
2020-02-14,57000.0,3.56,99.120003,1183.469971,1.588,-76539.0,94984.0,2917.01,3380.2,52.05
2020-02-17,55900.0,3.56,99.120003,1182.180054,1.588,27901.0,-220217.0,2983.62,3376.0,52.2
2020-02-18,56200.0,3.61,99.459999,1183.810059,1.556,-560875.0,-341890.0,2984.97,3370.3,52.05
2020-02-19,55800.0,3.57,99.599998,1189.930054,1.57,18077.0,-236663.0,2975.4,3386.1,53.29
2020-02-20,57500.0,3.62,99.870003,1191.369995,1.525,-341394.0,117659.0,3030.15,3373.2,53.78
2020-02-21,55500.0,3.66,99.260002,1204.400024,1.471,-573434.0,184813.0,3039.67,3337.8,53.38
2020-02-24,54400.0,4.03,99.290001,1205.77002,1.377,215849.0,-970551.0,3031.23,3225.9,51.43
2020-02-25,56400.0,4.18,98.970001,1217.650024,1.33,185903.0,-848655.0,3013.05,3128.2,49.9
2020-02-26,55300.0,4.27,99.0,1214.550049,1.31,23210.0,-962674.0,2987.93,3116.4,48.73
2020-02-27,53700.0,4.62,98.440002,1211.359985,1.299,-13566.0,-540701.0,2991.33,2978.8,47.09
2020-02-28,51400.0,5.04,98.129997,1211.310059,1.127,260659.0,-826381.0,2880.3,2954.2,44.76
2020-03-02,52400.0,4.97,97.360001,1200.099976,1.088,290115.0,-892178.0,2970.93,3090.2,46.75
2020-03-03,52500.0,4.84,97.150002,1188.280029,1.01,-381596.0,-355458.0,2992.9,3003.4,47.18
2020-03-04,54400.0,4.75,97.339996,1186.339966,0.992,-244014.0,223264.0,3011.67,3130.1,46.78
2020-03-05,54400.0,5.05,96.82,1183.680054,0.926,-209554.0,-102537.0,3071.68,3023.9,45.9
2020-03-06,53500.0,5.64,95.949997,1187.469971,0.706,-320971.0,-610069.0,3034.51,2972.4,41.28
2020-03-09,50200.0,6.68,94.900002,1187.699951,0.499,-367014.0,-1378008.0,2943.29,2746.6,31.13
2020-03-10,50300.0,6.38,96.410004,1199.959961,0.748,466784.0,-991367.0,2996.76,2882.2,34.36
2020-03-11,48850.0,6.61,96.510002,1184.699951,0.82,-741093.0,-707190.0,2968.52,2741.4,32.98
2020-03-12,45850.0,7.42,97.470001,1189.390015,0.849,-59690.0,-884913.0,2923.49,2480.6,31.5
2020-03-13,43250.0,7.31,98.75,1209.969971,0.951,341777.0,-1153696.0,2887.43,2711.0,31.73
2020-03-16,39750.0,8.38,98.089996,1210.800049,0.728,-904210.0,-461781.0,2789.25,2386.1,28.7
2020-03-17,39300.0,8.41,99.58000200000001,1232.040039,0.997,87791.0,-891973.0,2779.64,2529.2,26.95
2020-03-18,34700.0,9.04,101.160004,1237.98999,1.266,-827602.0,-555012.0,2728.76,2398.1,20.37
2020-03-19,28050.0,9.82,102.760002,1255.349976,1.119,-191858.0,-598344.0,2702.13,2409.4,25.22
2020-03-20,32100.0,10.09,102.82,1256.880005,0.938,-310571.0,-219764.0,2745.62,2304.9,22.43
2020-03-23,30250.0,10.87,102.489998,1253.949951,0.764,-581701.0,-652771.0,2660.17,2237.4,23.36
2020-03-24,33700.0,10.55,101.739998,1262.930054,0.816,379841.0,-105966.0,2722.44,2447.3,24.01
2020-03-25,36450.0,10.11,101.050003,1228.599976,0.858,-206819.0,-281176.0,2781.59,2475.6,24.49
2020-03-26,37550.0,9.29,99.41999799999999,1231.079956,0.811,-523242.0,-348884.0,2764.91,2630.1,22.6
2020-03-27,38500.0,8.99,98.370003,1212.189941,0.749,-138989.0,-281383.0,2772.2,2541.5,21.51
2020-03-30,38500.0,8.82,99.18,1211.630005,0.67,-92145.0,-230576.0,2747.21,2626.6,20.09
2020-03-31,37200.0,8.77,99.050003,1222.699951,0.698,-348261.0,-111078.0,2750.3,2584.6,20.48
2020-04-01,37600.0,9.11,99.66999799999999,1216.660034,0.635,-913184.0,-578940.0,2734.52,2470.5,20.31
2020-04-02,37400.0,9.17,100.18,1234.72998,0.627,169178.0,-540385.0,2780.64,2526.9,25.32
2020-04-03,36900.0,9.43,100.58000200000001,1226.849976,0.587,-138707.0,-211733.0,2763.99,2488.6,28.34
2020-04-06,38900.0,9.26,100.690002,1235.800049,0.676,1020938.0,-129539.0,2763.99,2663.7,26.08
2020-04-07,39450.0,8.88,99.980003,1223.099976,0.736,5163.0,-191079.0,2820.76,2659.4,23.63
2020-04-08,41550.0,8.81,100.120003,1215.310059,0.764,-466788.0,-36158.0,2815.37,2750.0,25.09
2020-04-09,43200.0,7.96,99.519997,1214.75,0.729,-153562.0,-260977.0,2825.9,2789.8,22.76
2020-04-10,43750.0,7.96,99.519997,1209.51001,0.729,-561464.0,97151.0,2796.63,2787.3,22.76
2020-04-13,41100.0,7.70,99.349998,1211.040039,0.749,-567382.0,-349390.0,2783.05,2761.6,22.41
2020-04-14,43750.0,7.35,98.889999,1213.900024,0.752,154807.0,156221.0,2827.28,2846.1,20.11
2020-04-16,46550.0,7.58,100.029999,1222.550049,0.609,-311888.0,-383902.0,2819.94,2799.6,19.87
2020-04-17,50200.0,7.31,99.779999,1226.640015,0.654,-120948.0,566081.0,2838.49,2874.6,18.27
2020-04-20,50800.0,7.52,99.959999,1215.26001,0.626,-778745.0,-433553.0,2852.55,2823.2,-37.63
2020-04-21,53800.0,7.90,100.260002,1218.099976,0.571,-433504.0,-501347.0,2827.01,2736.6,10.01
2020-04-22,53000.0,7.85,100.389999,1230.849976,0.619,-519387.0,-70742.0,2843.98,2799.3,13.78
2020-04-23,52100.0,7.87,100.43,1231.380005,0.613,70757.0,-100110.0,2838.5,2797.8,16.5
2020-04-24,49650.0,8.03,100.379997,1232.449951,0.596,-500210.0,-239490.0,2808.53,2836.7,16.94
2020-04-27,50200.0,8.01,100.040001,1229.5,0.656,519515.0,17737.0,2815.49,2878.5,12.78
2020-04-28,49600.0,8.02,99.870003,1220.869995,0.61,60099.0,-89784.0,2810.02,2863.4,12.34
2020-04-29,49550.0,7.87,99.57,1220.400024,0.627,202132.0,233349.0,2822.44,2939.5,15.06
2020-05-04,48550.0,7.79,99.480003,1223.780029,0.637,-977922.0,-791830.0,2822.44,2842.7,20.39
2020-05-06,48750.0,7.60,100.089996,1221.25,0.711,416089.0,-309892.0,2878.14,2848.4,23.99
2020-05-07,50100.0,7.60,99.889999,1228.530029,0.631,-18891.0,-262805.0,2871.52,2881.2,23.55
2020-05-08,50600.0,7.52,99.730003,1218.630005,0.682,167155.0,58019.0,2895.34,2929.8,24.74
2020-05-11,49900.0,7.51,100.239998,1218.699951,0.726,-420550.0,-159958.0,2894.8,2930.3,24.14
2020-05-12,48600.0,7.42,99.93,1222.400024,0.678,-319429.0,-252163.0,2891.56,2870.1,25.78
2020-05-13,51100.0,7.61,100.239998,1225.650024,0.649,67968.0,-326575.0,2898.05,2820.0,25.29
2020-05-14,50100.0,7.77,100.470001,1226.550049,0.619,-173416.0,-537021.0,2870.34,2852.5,27.56
2020-05-15,51000.0,7.78,100.400002,1225.459961,0.64,344895.0,-454291.0,2868.46,2863.7,29.43
2020-05-18,53200.0,7.41,99.66999799999999,1232.089966,0.744,84544.0,-99177.0,2875.42,2953.9,31.82
2020-05-19,53800.0,7.35,99.370003,1224.199951,0.711,968138.0,424463.0,2898.58,2922.9,32.5
2020-05-20,54100.0,7.16,99.120003,1224.319946,0.68,117617.0,96602.0,2883.74,2971.6,33.49
2020-05-21,54400.0,7.08,99.370003,1226.550049,0.677,-382370.0,83559.0,2867.92,2948.5,33.92
2020-05-22,52700.0,7.06,99.860001,1233.390015,0.657,-562746.0,-397937.0,2813.77,2955.4,33.25
2020-05-25,54600.0,7.06,99.860001,1239.550049,0.657,67663.0,-123464.0,2817.97,2982.1,33.92
2020-05-26,58900.0,6.75,98.910004,1240.02002,0.698,375945.0,38118.0,2846.55,2991.8,34.35
2020-05-27,56900.0,6.70,99.059998,1230.869995,0.68,-121261.0,-219316.0,2836.8,3036.1,32.81
2020-05-28,58500.0,6.60,98.379997,1238.300049,0.705,137883.0,58814.0,2846.22,3029.7,33.71
2020-05-29,57100.0,6.71,98.339996,1237.97998,0.648,50195.0,-184325.0,2852.35,3044.3,35.49
2020-06-01,58800.0,6.43,97.83000200000001,1230.469971,0.662,466676.0,116172.0,2915.43,3055.7,35.44
2020-06-02,58800.0,6.18,97.66999799999999,1222.98999,0.68,62916.0,-49175.0,2921.4,3080.8,36.81
2020-06-03,56600.0,5.80,97.279999,1219.140015,0.761,1159667.0,191707.0,2923.37,3122.9,37.29
2020-06-04,57900.0,5.83,96.68,1215.819946,0.82,239285.0,59075.0,2919.25,3112.4,37.41
2020-06-05,58600.0,5.50,96.940002,1215.380005,0.904,514358.0,-86802.0,2930.8,3193.9,39.55
2020-06-08,58400.0,5.51,96.620003,1201.109985,0.884,-361325.0,2948.0,2937.77,3232.4,38.19
2020-06-09,60400.0,5.75,96.32,1195.72998,0.829,-439896.0,-26907.0,2956.11,3207.2,38.94
2020-06-10,61000.0,5.92,95.959999,1197.300049,0.748,278612.0,-41236.0,2943.75,3190.1,39.6
2020-06-11,59700.0,6.40,96.730003,1189.73999,0.653,-1214499.0,-102191.0,2920.9,3002.1,36.34
2020-06-12,58200.0,6.28,97.32,1204.76001,0.699,-269414.0,-181313.0,2919.74,3041.3,36.26
2020-06-15,53200.0,6.25,96.68,1202.609985,0.702,-840119.0,-353260.0,2890.03,3066.6,37.12
2020-06-16,57200.0,5.78,96.959999,1206.900024,0.756,443449.0,133141.0,2931.75,3124.7,38.38
2020-06-17,58200.0,5.85,97.160004,1211.150024,0.733,-84585.0,-22520.0,2935.87,3113.5,37.96
2020-06-18,57900.0,6.01,97.41999799999999,1214.349976,0.694,-109577.0,-169869.0,2939.32,3115.3,38.84
2020-06-19,59000.0,6.02,97.620003,1211.359985,0.697,-78406.0,44161.0,2967.63,3097.7,39.75
2020-06-22,62200.0,6.03,97.040001,1210.890015,0.704,-145553.0,-255091.0,2965.27,3117.9,40.46
2020-06-23,62700.0,6.02,96.690002,1208.0,0.709,-210907.0,-27102.0,2970.62,3131.3,40.37
2020-06-24,62800.0,6.23,97.150002,1207.949951,0.684,-398347.0,322890.0,2979.55,3050.3,38.01
2020-06-25,63300.0,6.30,97.43,1205.25,0.674,-1098522.0,-209814.0,2979.55,3083.8,38.72
2020-06-26,63400.0,6.41,97.5,1201.52002,0.636,-211875.0,103575.0,2979.55,3009.1,38.49
2020-06-29,61200.0,6.52,97.540001,1202.630005,0.636,-437449.0,-163777.0,2961.52,3053.2,39.7
2020-06-30,61000.0,6.44,97.389999,1198.48999,0.653,291167.0,-5262.0,2984.67,3100.3,39.27
2020-07-01,60600.0,6.33,97.199997,1198.390015,0.682,83687.0,-126152.0,3025.98,3115.9,39.82
2020-07-02,62300.0,6.17,97.32,1200.699951,0.669,126156.0,39576.0,3090.57,3130.0,40.65
2020-07-03,61700.0,6.17,97.32,1198.170044,0.669,110333.0,5371.0,3152.81,3115.6,40.28
2020-07-06,64500.0,6.03,96.790001,1198.5,0.684,580482.0,-240523.0,3332.88,3179.7,40.63
2020-07-07,64900.0,6.04,96.879997,1190.930054,0.65,-439057.0,-377239.0,3345.34,3145.3,40.62
2020-07-08,65200.0,6.06,96.43,1195.699951,0.653,-240809.0,-306486.0,3403.44,3169.9,40.9
2020-07-09,69600.0,6.14,96.699997,1192.02002,0.605,-264945.0,41563.0,3450.59,3152.1,39.62
2020-07-10,70400.0,6.14,96.650002,1195.77002,0.633,-753151.0,-321131.0,3383.32,3185.0,40.55
2020-07-13,71400.0,6.01,96.459999,1199.52002,0.64,169639.0,111475.0,3443.29,3155.2,40.1
2020-07-14,69600.0,6.03,96.260002,1203.780029,0.615,-432448.0,28418.0,3414.62,3197.5,40.29
2020-07-15,68800.0,5.81,96.08000200000001,1203.97998,0.63,359369.0,323539.0,3361.3,3226.6,41.2
2020-07-16,67700.0,5.76,96.349998,1200.469971,0.612,-217680.0,-98118.0,3210.1,3215.6,40.75
2020-07-17,67600.0,5.74,95.940002,1204.22998,0.628,31011.0,149344.0,3214.13,3224.7,40.59
2020-07-20,67000.0,5.54,95.83000200000001,1202.530029,0.62,-362042.0,-56167.0,3314.15,3251.8,40.81
2020-07-21,68200.0,5.33,95.120003,1200.030029,0.607,130044.0,493339.0,3320.89,3257.3,41.96
2020-07-22,67400.0,5.28,94.970001,1192.73999,0.595,-192485.0,-440.0,3333.16,3276.0,41.9
2020-07-23,70500.0,5.26,94.690002,1197.22998,0.582,-553161.0,-164996.0,3325.11,3235.7,41.07
2020-07-24,69200.0,5.29,94.440002,1200.939941,0.589,-465437.0,78036.0,3196.77,3215.6,41.29
2020-07-27,69300.0,5.24,93.66999799999999,1200.48999,0.609,146593.0,207180.0,3205.23,3239.4,41.6
2020-07-28,70400.0,5.27,93.760002,1195.920044,0.581,-259195.0,1327521.0,3227.96,3218.4,41.04
2020-07-29,70400.0,5.15,93.260002,1199.369995,0.579,-419824.0,321867.0,3294.55,3258.4,41.27
2020-07-30,69500.0,5.14,93.019997,1190.72998,0.541,-200614.0,218535.0,3286.82,3246.2,39.92
2020-07-31,69900.0,5.16,93.489998,1189.560059,0.536,-421730.0,-41300.0,3310.01,3271.1,40.27
2020-08-03,77000.0,5.08,93.5,1193.390015,0.563,-339332.0,-262916.0,3367.97,3294.6,41.01
2020-08-04,75400.0,5.13,93.379997,1191.76001,0.515,-102364.0,-30896.0,3371.69,3306.5,41.7
2020-08-05,78900.0,5.04,92.83000200000001,1192.25,0.543,-341103.0,-37325.0,3377.56,3327.8,42.19
2020-08-06,82600.0,5.06,92.790001,1185.180054,0.536,-106621.0,184334.0,3386.46,3349.2,41.95
2020-08-07,86800.0,5.06,93.440002,1183.170044,0.562,-814795.0,-70761.0,3354.04,3351.3,41.22
2020-08-10,87000.0,5.09,93.58000200000001,1188.150024,0.574,-239932.0,-119650.0,3379.25,3360.5,41.94
2020-08-11,87800.0,5.03,93.629997,1185.189941,0.658,54488.0,159054.0,3340.29,3333.7,41.61
2020-08-12,91000.0,5.10,93.440002,1184.97998,0.67,-254585.0,-136259.0,3319.27,3380.4,42.67
2020-08-13,89500.0,5.16,93.339996,1182.75,0.716,250602.0,-348428.0,3320.73,3373.4,42.24
2020-08-14,84500.0,5.26,93.099998,1184.119995,0.709,-184333.0,-460475.0,3360.1,3372.9,42.01
2020-08-18,82600.0,5.26,92.269997,1183.099976,0.669,469989.0,71201.0,3451.09,3389.8,42.89
2020-08-19,84400.0,5.25,92.889999,1183.640015,0.675,-188993.0,-212465.0,3408.13,3374.9,42.93
2020-08-20,80200.0,5.28,92.790001,1181.209961,0.644,-883846.0,-252992.0,3363.9,3385.5,42.58
2020-08-21,88100.0,5.25,93.25,1184.290039,0.64,-1030.0,211160.0,3380.68,3397.2,42.34
2020-08-24,94900.0,5.17,93.300003,1191.199951,0.646,10577.0,232574.0,3385.64,3431.3,42.62
2020-08-25,94800.0,5.07,93.019997,1188.25,0.682,-263933.0,313224.0,3373.58,3443.6,43.35
2020-08-26,97000.0,5.02,93.010002,1186.459961,0.687,-445192.0,211291.0,3329.74,3478.7,43.39
2020-08-27,95200.0,4.98,93.010002,1183.849976,0.746,-501351.0,-26327.0,3350.11,3484.6,43.04
2020-08-28,95200.0,5.00,92.370003,1186.579956,0.729,191862.0,-204953.0,3403.81,3508.0,42.97
2020-08-31,92500.0,5.02,92.139999,1179.589966,0.693,-2029.0,-1628869.0,3395.68,3500.3,42.61
2020-09-01,92700.0,4.97,92.339996,1187.040039,0.672,-84246.0,-192469.0,3410.61,3526.6,42.76
2020-09-02,91600.0,4.93,92.849998,1184.920044,0.651,-43835.0,-249604.0,3404.8,3580.8,41.51
2020-09-03,91400.0,5.04,92.739998,1188.650024,0.622,-190084.0,199203.0,3384.98,3455.1,41.37
2020-09-04,93300.0,5.13,92.720001,1190.780029,0.721,-931869.0,-454437.0,3355.37,3427.0,39.77
2020-09-07,90100.0,5.13,92.720001,1186.420044,0.721,-312828.0,-259496.0,3292.59,3439.9,39.2
2020-09-08,88700.0,5.25,93.480003,1186.810059,0.684,-31736.0,-10603.0,3316.42,3331.8,36.76
2020-09-09,86000.0,5.16,93.260002,1189.23999,0.703,-502212.0,-109567.0,3254.63,3399.0,38.05
2020-09-10,89200.0,5.16,93.339996,1184.380005,0.685,-404606.0,345593.0,3234.82,3339.2,37.3
2020-09-11,87400.0,5.21,93.33000200000001,1187.22998,0.669,-245980.0,-208849.0,3260.35,3341.0,37.33
